filename,skill_name,category,conductive_relevant,complexity,notes
github/multi_repo_executor.py,multi_repo_executor,infrastructure,no,high,Executes a shell command across all Stonewater-Digital repositories locally; handling cloning/pulling if necessary.
gmail/gmail_read_inbox.py,gmail_read_inbox,generic-utility,no,medium,Maximum number of messages to return (default 10; max 100).
google_chat/_oauth_client.py,,generic-utility,no,medium,
google_chat/google_chat_list_spaces.py,google_chat_list_spaces,generic-utility,no,medium,List Google Chat spaces accessible to the authenticated user.
google_chat/google_chat_read.py,google_chat_read,generic-utility,no,medium,Read messages from a Google Chat space via OAuth API.
google_chat/google_chat_reply.py,google_chat_reply,generic-utility,no,medium,Send a message or threaded reply to a Google Chat space via OAuth API.
google_chat/google_chat_send.py,google_chat_send,generic-utility,no,medium,Send a message to a Google Chat space via Incoming Webhook.
google_chat/google_chat_space_add_member.py,google_chat_space_add_member,generic-utility,no,medium,Add a member to a Google Chat space by email address.
google_chat/google_chat_space_create.py,google_chat_space_create,generic-utility,no,medium,Create a new Google Chat space.
google_chat/prep_daily_intel.py,prep_daily_intel,generic-utility,no,medium,Aggregate 24h logs and system health into 3-5 BLUF bullet points for CTO briefing.
google_chat/transmit_to_zeus.py,transmit_to_zeus,generic-utility,no,medium,Prepare daily intel and transmit to Zeus via Conductive Black Ops Google Chat space.
governance/mandate_enforcer.py,mandate_enforcer,compliance,yes,medium,Injects mandated proposals at top of sprint backlog while respecting capacity.
governance/proposal_manager.py,proposal_manager,compliance,yes,medium,Submits; lists; fetches; or closes proposals per Snowdrop governance rules.
governance/vote_tabulator.py,vote_tabulator,compliance,yes,medium,Counts proposal votes and checks for mandates via 1-sigma upvote threshold.
grants/grant_milestone_tracker.py,grant_milestone_tracker,grant,yes,low,Summarizes milestone completion; disbursements; and deadlines for grants.
grants/grant_proposal_handler.py,grant_proposal_handler,grant,yes,medium,Accepts; evaluates; and adjudicates Goodwill grant proposals.
health/system_health_composite.py,system_health_composite,generic-utility,no,medium,Rolls subsystem telemetry into a weighted score and recommendations.
i18n/multi_currency_consolidator.py,multi_currency_consolidator,generic-utility,no,high,Converts positions into a base currency with exposure diagnostics.
i18n/timezone_scheduler.py,timezone_scheduler,generic-utility,no,medium,Converts event timestamps into relevant time zones and flags off-hour meetings.
incidents/incident_escalation_router.py,incident_escalation_router,other,no,medium,Determines escalation targets and automatic guardrails based on severity.
incidents/incident_tracker.py,incident_tracker,other,no,low,Opens; updates; or lists incidents with SLA tracking and JSONL logging.
incidents/post_mortem_generator.py,post_mortem_generator,other,no,medium,Creates structured post-mortem Markdown with action items and lessons learned.
insurance/auto_insurance_premium_estimator.py,auto_insurance_premium_estimator,finance,maybe,medium,Estimate auto insurance annual premium based on vehicle value; driver age; experience; accident history; and coverage ty
insurance/deductible_optimization_calculator.py,deductible_optimization_calculator,finance,maybe,medium,Compare low vs high deductible plans: premium savings; breakeven claims needed; and expected value analysis.
insurance/disability_insurance_estimator.py,disability_insurance_estimator,finance,maybe,medium,Estimate disability insurance monthly benefit needs (typically 60% of income) and calculate any coverage gap.
insurance/health_insurance_plan_comparator.py,health_insurance_plan_comparator,finance,maybe,medium,Compare health insurance plans by estimated total annual cost (premiums + out-of-pocket up to max) given expected medica
insurance/homeowners_insurance_estimator.py,homeowners_insurance_estimator,finance,no,medium,Estimate homeowners insurance annual premium based on home value; contents value; and deductible. Range: 0.3%-0.5% of ho
insurance/insurance_coverage_gap_analyzer.py,insurance_coverage_gap_analyzer,finance,maybe,medium,Analyze insurance coverage gaps across life; disability; and health categories. Provides per-category gap analysis and a
insurance/insurance_coverage_tracker.py,insurance_coverage_tracker,finance,maybe,low,Summarizes insurance coverages; gaps; and renewal windows.
insurance/life_insurance_needs_calculator.py,life_insurance_needs_calculator,finance,maybe,low,Calculate life insurance needs: income replacement + outstanding debts + funeral costs - existing coverage.
insurance/long_term_care_cost_estimator.py,long_term_care_cost_estimator,finance,maybe,medium,Estimate future long-term care costs adjusted for inflation. Calculates daily and total costs at the time care is needed
insurance/premium_estimator.py,premium_estimator,finance,maybe,medium,Provides heuristic premium estimates based on business profile and coverage type.
insurance/term_vs_whole_life_comparator.py,term_vs_whole_life_comparator,finance,maybe,high,Compare term vs whole life insurance. Calculates total cost of each and models investing the premium difference at a giv
insurance/umbrella_policy_analyzer.py,umbrella_policy_analyzer,finance,maybe,medium,Analyze umbrella insurance needs: recommended coverage based on total assets minus existing liability coverage; with pre
insurance_analytics/annuity_pricing_tool.py,annuity_pricing_tool,finance,maybe,medium,Annuitant
insurance_analytics/captive_insurance_analyzer.py,captive_insurance_analyzer,finance,maybe,medium,Expected mean annual losses to be retained in the captive. Must be > 0.
insurance_analytics/catastrophe_bond_analyzer.py,catastrophe_bond_analyzer,finance,maybe,medium,Annual coupon spread above LIBOR/SOFR in basis points (e.g.; 500 = 5%).
insurance_analytics/claims_development_triangle.py,claims_development_triangle,finance,maybe,medium,Year of loss occurrence (e.g.; 2020).
insurance_analytics/combined_ratio_calculator.py,combined_ratio_calculator,finance,maybe,low,Incurred loss ratio as a percentage (e.g.; 65.0 = 65%). Must be >= 0.
insurance_analytics/excess_of_loss_calculator.py,excess_of_loss_calculator,finance,maybe,low,List of per-occurrence ground-up loss amounts (before retention). Each must be >= 0.
insurance_analytics/expense_ratio_calculator.py,expense_ratio_calculator,finance,maybe,low,Agent commissions; brokerage fees; and other policy acquisition costs. Must be >= 0.
insurance_analytics/ibnr_reserve_calculator.py,ibnr_reserve_calculator,finance,maybe,low,Volume-weighted age-to-age factors for each development period transition.
insurance_analytics/insurance_leverage_calculator.py,insurance_leverage_calculator,finance,maybe,low,Annual net written premium (after cessions). Must be >= 0.
insurance_analytics/insurance_linked_securities_tool.py,insurance_linked_securities_tool,finance,maybe,medium,Quoted annual spread above risk-free in basis points. Must be > 0.
insurance_analytics/insurance_regulatory_checker.py,insurance_regulatory_checker,finance,yes,low,Primary line of business (e.g.;
insurance_analytics/life_expectancy_calculator.py,life_expectancy_calculator,finance,maybe,low,Attained age corresponding to the first element of qx_rates.
insurance_analytics/loss_ratio_calculator.py,loss_ratio_calculator,finance,maybe,low,Incurred losses (paid + case reserves; excluding ALAE). Must be >= 0.
insurance_analytics/mortality_table_lookup.py,mortality_table_lookup,finance,maybe,low,Attained age of the insured. Must be 0–120.
insurance_analytics/premium_calculator.py,premium_calculator,finance,yes,low,Base rate per exposure unit (e.g.; dollars per $100 of payroll; per vehicle; per unit).
insurance_analytics/quota_share_calculator.py,quota_share_calculator,finance,maybe,low,Gross written premium subject to the quota share. Must be > 0.
insurance_analytics/reinsurance_treaty_analyzer.py,reinsurance_treaty_analyzer,finance,maybe,medium,Type of reinsurance treaty structure.
insurance_analytics/retention_ratio_analyzer.py,retention_ratio_analyzer,finance,maybe,low,Total gross written premium before any cessions. Must be > 0.
insurance_analytics/solvency_ratio_calculator.py,solvency_ratio_calculator,finance,yes,low,Eligible own funds (Tier 1 + Tier 2 + Tier 3) available to cover SCR. Must be >= 0.
insurance_analytics/underwriting_profit_calculator.py,underwriting_profit_calculator,finance,maybe,low,Net earned premium for the period. Must be > 0.
integrations/cron_scheduler.py,cron_scheduler,infrastructure,no,low,Checks which scheduled tasks are due and when the next run occurs.
integrations/github_issue_tracker.py,github_issue_tracker,infrastructure,no,low,Fetches labeled GitHub issues and estimates difficulty.
integrations/identity_access_provisioner.py,identity_access_provisioner,infrastructure,no,low,Generate provisioning instructions for identity requests with entitlements and expiry validation.
integrations/secrets_audit_monitor.py,secrets_audit_monitor,infrastructure,maybe,low,Checks whether required secrets are present in the environment and flags missing/empty variables.
integrations/webhook_receiver.py,webhook_receiver,infrastructure,no,low,Verifies webhook signatures and normalizes payloads.
investor_relations/capital_call_notice_generator.py,capital_call_notice_generator,investor-relations,yes,low,Creates LP-specific capital call instructions awaiting Thunder sign-off. (Premium — subscribe at https://snowdrop.ai)
investor_relations/dpi_narrative_generator.py,dpi_narrative_generator,investor-relations,yes,low,Converts DPI metrics into LP-facing narrative with severity tiers when below target. (Premium — subscribe at https://sno
investor_relations/investor_letter_drafter.py,investor_letter_drafter,investor-relations,yes,medium,Builds executive-ready investor letter sections. (Premium — subscribe at https://snowdrop.ai)
investor_relations/irr_bridge_reporter.py,irr_bridge_reporter,investor-relations,yes,high,Calculates IRR; DPI; RVPI; and TVPI along with driver bridge for investor reporting. (Premium — subscribe at https://sno
investor_relations/pitch_deck_generator.py,pitch_deck_generator,investor-relations,yes,low,Creates slide-by-slide pitch content for Snowdrop fundraising narratives. (Premium — subscribe at https://snowdrop.ai)
investor_relations/quarterly_report_generator.py,quarterly_report_generator,investor-relations,yes,low,Summarizes fund performance against benchmarks for the quarter. (Premium — subscribe at https://snowdrop.ai)
jury/jury_deliberation_orchestrator.py,jury_deliberation_orchestrator,other,no,low,Structures prompts and verdicts for the Sonnet/Grok/Gemini debate loop.
jury/jury_verdict_aggregator.py,jury_verdict_aggregator,other,no,high,Roll up model verdicts with dynamic confidence weighting and escalation logic.
jury/skeptic_challenge_generator.py,skeptic_challenge_generator,other,no,low,Produces a structured counter-position with risks and precedents for a thesis.
kpi/dashboard_aggregator.py,dashboard_aggregator,reporting,maybe,medium,Groups panels by source; surfaces alerts; and crafts summary sentences.
kpi/kpi_tracker.py,kpi_tracker,reporting,maybe,low,Calculates KPI progress; highlights off-track metrics; and summarizes health.
library/research_library_manager.py,research_library_manager,generic-utility,no,medium,Publishes and queries Goodwill research papers for the community.
log_management/log_rotation_manager.py,log_rotation_manager,infrastructure,no,medium,Evaluates log files and proposes rotation/compression/deletion actions.
log_management/structured_logger.py,structured_logger,infrastructure,no,high,Appends structured log entries with correlation metadata to a JSONL file.
market_analytics/advance_decline_line.py,advance_decline_line,market-data,maybe,medium,Builds the cumulative Advance-Decline line and optional McClellan oscillator signal.
market_analytics/arms_index_trin.py,arms_index_trin,market-data,no,medium,Computes TRIN as (Adv/Dec)/(AdvVol/DecVol) and averages it to identify overbought/oversold.
market_analytics/benchmark_relative_performance.py,benchmark_relative_performance,market-data,maybe,low,Calculates performance statistics versus a benchmark including capture ratios and tracking error.
market_analytics/beta_calculator.py,beta_calculator,market-data,maybe,low,Computes beta; correlation; alpha; systematic contribution; and residual risk relative to a benchmark.
market_analytics/book_value_analyzer.py,book_value_analyzer,market-data,maybe,low,Computes book/tangible book per share and related valuation ratios.
market_analytics/calmar_ratio_calculator.py,calmar_ratio_calculator,market-data,maybe,low,Computes the Calmar ratio using cumulative returns and drawdown analysis.
market_analytics/correlation_matrix_builder.py,correlation_matrix_builder,market-data,maybe,medium,Computes Pearson correlations across multiple return series to assess diversification.
market_analytics/covered_call_analyzer.py,covered_call_analyzer,market-data,maybe,medium,Computes payoff; breakeven; and annualized returns for a covered call position.
market_analytics/currency_adjusted_return.py,currency_adjusted_return,market-data,maybe,medium,Adjusts local returns for FX moves to measure base-currency performance.
market_analytics/dcf_simple.py,dcf_simple,market-data,maybe,low,Discounts forecast free cash flows and a Gordon terminal value to estimate EV.
